electricity_id,user_id,date,units_kwh,meter_reading,source,created_at
47993,267,2025-04-23,6.76,1538.52,Solar,2025-04-23
47994,267,2025-04-24,7.94,1119.05,Solar,2025-04-24
47995,267,2025-04-25,8.1,3594.1,Solar,2025-04-25
47996,267,2025-04-26,9.33,4051.14,Solar,2025-04-26
47997,267,2025-04-27,6.66,1766.65,Solar,2025-04-27
47998,267,2025-04-28,8.48,2386.26,Grid,2025-04-28
47999,267,2025-04-29,5.62,2733.46,Solar,2025-04-29
48000,267,2025-04-30,9.42,2152.83,Solar,2025-04-30
48001,267,2025-05-01,9.88,3181.9,Grid,2025-05-01
48002,267,2025-05-02,7.58,3970.23,Solar,2025-05-02
48003,267,2025-05-03,7.79,1750.45,Solar,2025-05-03
48004,267,2025-05-04,5.36,3449.97,Grid,2025-05-04
48005,267,2025-05-05,6.42,2222.56,Grid,2025-05-05
48006,267,2025-05-06,8.47,2740.12,Solar,2025-05-06
48007,267,2025-05-07,8.16,2807.51,Grid,2025-05-07
48008,267,2025-05-08,8.7,2583.31,Solar,2025-05-08
48009,267,2025-05-09,6.05,2001.6,Solar,2025-05-09
48010,267,2025-05-10,6.32,4253.8,Grid,2025-05-10
48011,267,2025-05-11,7.95,4613.91,Grid,2025-05-11
48012,267,2025-05-12,5.52,3007.46,Grid,2025-05-12
48013,267,2025-05-13,9.8,1050.92,Grid,2025-05-13
48014,267,2025-05-14,9.96,1169.84,Solar,2025-05-14
48015,267,2025-05-15,9.47,4375.13,Grid,2025-05-15
48016,267,2025-05-16,7.53,2559.96,Solar,2025-05-16
48017,267,2025-05-17,6.14,3878.22,Solar,2025-05-17
48018,267,2025-05-18,6.41,2501.36,Solar,2025-05-18
48019,267,2025-05-19,9.23,1271.89,Solar,2025-05-19
48020,267,2025-05-20,5.92,1555.16,Grid,2025-05-20
48021,267,2025-05-21,7.41,4605.19,Grid,2025-05-21
48022,267,2025-05-22,9.45,1392.3,Grid,2025-05-22
48023,267,2025-05-23,7.78,1136.54,Grid,2025-05-23
48024,267,2025-05-24,5.92,4140.46,Grid,2025-05-24
48025,267,2025-05-25,6.37,3716.56,Solar,2025-05-25
48026,267,2025-05-26,5.55,3886.9,Grid,2025-05-26
48027,267,2025-05-27,7.58,1441.26,Grid,2025-05-27
48028,267,2025-05-28,5.51,3833.51,Grid,2025-05-28
48029,267,2025-05-29,8.4,4192.71,Grid,2025-05-29
48030,267,2025-05-30,6.82,1677.53,Solar,2025-05-30
48031,267,2025-05-31,8.04,4619.68,Grid,2025-05-31
48032,267,2025-06-01,8.56,2364.56,Grid,2025-06-01
48033,267,2025-06-02,8.56,3379.38,Grid,2025-06-02
48034,267,2025-06-03,7.64,4739.35,Grid,2025-06-03
48035,267,2025-06-04,9.71,3479.35,Solar,2025-06-04
48036,267,2025-06-05,8.7,3759.65,Grid,2025-06-05
48037,267,2025-06-06,7.6,4791.92,Solar,2025-06-06
48038,267,2025-06-07,8.17,1669.83,Solar,2025-06-07
48039,267,2025-06-08,5.68,1248.38,Solar,2025-06-08
48040,267,2025-06-09,7.62,3003.78,Grid,2025-06-09
48041,267,2025-06-10,8.31,2150.06,Solar,2025-06-10
48042,267,2025-06-11,9.62,1572.8,Grid,2025-06-11
48043,267,2025-06-12,6.53,1694.59,Grid,2025-06-12
48044,267,2025-06-13,6.88,3498.61,Grid,2025-06-13
48045,267,2025-06-14,7.94,4433.27,Solar,2025-06-14
48046,267,2025-06-15,7.37,4915.34,Grid,2025-06-15
48047,267,2025-06-16,7.98,2711.96,Grid,2025-06-16
48048,267,2025-06-17,7.05,2386.79,Solar,2025-06-17
48049,267,2025-06-18,6.42,2760.47,Solar,2025-06-18
48050,267,2025-06-19,5.43,4046.66,Solar,2025-06-19
48051,267,2025-06-20,8.74,2590.18,Grid,2025-06-20
48052,267,2025-06-21,5.73,1556.81,Grid,2025-06-21
48053,267,2025-06-22,8.29,4653.25,Grid,2025-06-22
48054,267,2025-06-23,8.74,3366.36,Solar,2025-06-23
48055,267,2025-06-24,7.18,4044.28,Grid,2025-06-24
48056,267,2025-06-25,9.16,1727.01,Solar,2025-06-25
48057,267,2025-06-26,9.73,3647.27,Solar,2025-06-26
48058,267,2025-06-27,9.24,3670.96,Solar,2025-06-27
48059,267,2025-06-28,7.19,3483.12,Solar,2025-06-28
48060,267,2025-06-29,9.77,2848.04,Solar,2025-06-29
48061,268,2025-01-01,3.44,3642.09,Grid,2025-01-01
48062,268,2025-01-02,4.08,1767.7,Solar,2025-01-02
48063,268,2025-01-03,2.29,3414.85,Grid,2025-01-03
48064,268,2025-01-04,2.73,2680.32,Grid,2025-01-04
48065,268,2025-01-05,3.97,1908.46,Solar,2025-01-05
48066,268,2025-01-06,3.48,4822.37,Grid,2025-01-06
48067,268,2025-01-07,4.61,4446.0,Grid,2025-01-07
48068,268,2025-01-08,3.55,4226.13,Grid,2025-01-08
48069,268,2025-01-09,3.73,1208.98,Solar,2025-01-09
48070,268,2025-01-10,3.04,2336.85,Solar,2025-01-10
48071,268,2025-01-11,2.51,3549.86,Solar,2025-01-11
48072,268,2025-01-12,3.49,3319.55,Solar,2025-01-12
48073,268,2025-01-13,3.55,3913.56,Solar,2025-01-13
48074,268,2025-01-14,2.82,1480.99,Grid,2025-01-14
48075,268,2025-01-15,3.47,1067.12,Solar,2025-01-15
48076,268,2025-01-16,4.99,4017.81,Solar,2025-01-16
48077,268,2025-01-17,4.44,2377.54,Solar,2025-01-17
48078,268,2025-01-18,2.2,4451.39,Grid,2025-01-18
48079,268,2025-01-19,4.29,1180.89,Grid,2025-01-19
48080,268,2025-01-20,4.96,3004.23,Solar,2025-01-20
48081,268,2025-01-21,3.97,1038.18,Grid,2025-01-21
48082,268,2025-01-22,4.35,2097.41,Grid,2025-01-22
48083,268,2025-01-23,4.7,1849.75,Grid,2025-01-23
48084,268,2025-01-24,2.38,2662.77,Solar,2025-01-24
48085,268,2025-01-25,2.44,1484.33,Solar,2025-01-25
48086,268,2025-01-26,4.37,2414.18,Solar,2025-01-26
48087,268,2025-01-27,3.87,4707.91,Solar,2025-01-27
48088,268,2025-01-28,4.67,4576.84,Solar,2025-01-28
48089,268,2025-01-29,2.44,2015.28,Grid,2025-01-29
48090,268,2025-01-30,2.67,2997.18,Solar,2025-01-30
48091,268,2025-01-31,2.68,1148.58,Solar,2025-01-31
48092,268,2025-02-01,3.62,4838.87,Grid,2025-02-01
48093,268,2025-02-02,4.63,4739.59,Solar,2025-02-02
48094,268,2025-02-03,3.82,3597.9,Solar,2025-02-03
48095,268,2025-02-04,2.16,3042.95,Grid,2025-02-04
48096,268,2025-02-05,4.95,3455.41,Solar,2025-02-05
48097,268,2025-02-06,4.65,2629.55,Solar,2025-02-06
48098,268,2025-02-07,3.15,3870.77,Solar,2025-02-07
48099,268,2025-02-08,3.4,3744.45,Grid,2025-02-08
48100,268,2025-02-09,4.41,4513.09,Grid,2025-02-09
48101,268,2025-02-10,3.52,2258.85,Grid,2025-02-10
48102,268,2025-02-11,4.93,1757.07,Grid,2025-02-11
48103,268,2025-02-12,4.76,2734.99,Grid,2025-02-12
48104,268,2025-02-13,4.18,1814.43,Solar,2025-02-13
48105,268,2025-02-14,3.18,3622.34,Solar,2025-02-14
48106,268,2025-02-15,3.18,3878.12,Solar,2025-02-15
48107,268,2025-02-16,4.28,3010.82,Grid,2025-02-16
48108,268,2025-02-17,2.02,4207.37,Solar,2025-02-17
48109,268,2025-02-18,4.0,4289.99,Solar,2025-02-18
48110,268,2025-02-19,3.06,2789.01,Grid,2025-02-19
48111,268,2025-02-20,3.44,1323.03,Grid,2025-02-20
48112,268,2025-02-21,4.07,2970.13,Solar,2025-02-21
48113,268,2025-02-22,2.51,3059.93,Grid,2025-02-22
48114,268,2025-02-23,2.86,3177.32,Grid,2025-02-23
48115,268,2025-02-24,4.02,3324.53,Solar,2025-02-24
48116,268,2025-02-25,2.64,4878.94,Solar,2025-02-25
48117,268,2025-02-26,2.2,4686.92,Grid,2025-02-26
48118,268,2025-02-27,3.11,4233.57,Solar,2025-02-27
48119,268,2025-02-28,3.02,2296.46,Grid,2025-02-28
48120,268,2025-03-01,3.66,3658.54,Solar,2025-03-01
48121,268,2025-03-02,4.48,2231.55,Solar,2025-03-02
48122,268,2025-03-03,4.16,1163.86,Grid,2025-03-03
48123,268,2025-03-04,3.18,2792.77,Solar,2025-03-04
48124,268,2025-03-05,4.02,1449.45,Grid,2025-03-05
48125,268,2025-03-06,4.42,3819.7,Solar,2025-03-06
48126,268,2025-03-07,2.38,4486.7,Solar,2025-03-07
48127,268,2025-03-08,4.77,1992.5,Grid,2025-03-08
48128,268,2025-03-09,4.13,4318.7,Grid,2025-03-09
48129,268,2025-03-10,3.21,1539.45,Grid,2025-03-10
48130,268,2025-03-11,4.23,2761.25,Grid,2025-03-11
48131,268,2025-03-12,3.45,4947.84,Grid,2025-03-12
48132,268,2025-03-13,2.35,1487.55,Solar,2025-03-13
48133,268,2025-03-14,4.71,2210.47,Solar,2025-03-14
48134,268,2025-03-15,4.8,2198.37,Solar,2025-03-15
48135,268,2025-03-16,3.3,2338.05,Grid,2025-03-16
48136,268,2025-03-17,4.74,4048.44,Solar,2025-03-17
48137,268,2025-03-18,3.33,4588.75,Grid,2025-03-18
48138,268,2025-03-19,2.91,1078.97,Grid,2025-03-19
48139,268,2025-03-20,3.12,2506.53,Solar,2025-03-20
48140,268,2025-03-21,2.46,3448.38,Grid,2025-03-21
48141,268,2025-03-22,3.94,1477.49,Grid,2025-03-22
48142,268,2025-03-23,2.28,2722.38,Solar,2025-03-23
48143,268,2025-03-24,3.87,2567.54,Solar,2025-03-24
48144,268,2025-03-25,3.29,4746.89,Solar,2025-03-25
48145,268,2025-03-26,4.34,2597.95,Grid,2025-03-26
48146,268,2025-03-27,4.49,1833.77,Solar,2025-03-27
48147,268,2025-03-28,4.72,2068.76,Grid,2025-03-28
48148,268,2025-03-29,2.05,4676.36,Solar,2025-03-29
48149,268,2025-03-30,2.26,1902.06,Grid,2025-03-30
48150,268,2025-03-31,4.42,4390.71,Solar,2025-03-31
48151,268,2025-04-01,2.71,3942.37,Grid,2025-04-01
48152,268,2025-04-02,4.44,2073.63,Solar,2025-04-02
48153,268,2025-04-03,3.4,1966.51,Solar,2025-04-03
48154,268,2025-04-04,2.95,3107.26,Grid,2025-04-04
48155,268,2025-04-05,4.18,3796.3,Solar,2025-04-05
48156,268,2025-04-06,4.47,4857.38,Solar,2025-04-06
48157,268,2025-04-07,3.78,1032.82,Grid,2025-04-07
48158,268,2025-04-08,2.71,1215.27,Grid,2025-04-08
48159,268,2025-04-09,4.82,1300.49,Grid,2025-04-09
48160,268,2025-04-10,2.47,1972.14,Solar,2025-04-10
48161,268,2025-04-11,4.46,4232.26,Solar,2025-04-11
48162,268,2025-04-12,3.74,1050.9,Grid,2025-04-12
48163,268,2025-04-13,3.25,4958.33,Grid,2025-04-13
48164,268,2025-04-14,4.81,4183.76,Solar,2025-04-14
48165,268,2025-04-15,4.66,4575.17,Grid,2025-04-15
48166,268,2025-04-16,2.26,1443.08,Solar,2025-04-16
48167,268,2025-04-17,3.07,4449.75,Solar,2025-04-17
48168,268,2025-04-18,4.47,3181.92,Grid,2025-04-18
48169,268,2025-04-19,3.8,4787.03,Grid,2025-04-19
48170,268,2025-04-20,2.81,1461.1,Grid,2025-04-20
48171,268,2025-04-21,4.8,2041.5,Grid,2025-04-21
48172,268,2025-04-22,2.47,4390.73,Grid,2025-04-22
48173,268,2025-04-23,4.26,4191.24,Solar,2025-04-23
48174,268,2025-04-24,2.23,3195.14,Grid,2025-04-24
48175,268,2025-04-25,3.71,3363.16,Solar,2025-04-25
48176,268,2025-04-26,2.84,1277.4,Solar,2025-04-26
48177,268,2025-04-27,3.06,2800.72,Grid,2025-04-27
48178,268,2025-04-28,2.11,4356.5,Grid,2025-04-28
48179,268,2025-04-29,3.17,3545.06,Solar,2025-04-29
48180,268,2025-04-30,4.26,4702.8,Grid,2025-04-30
48181,268,2025-05-01,2.07,4942.95,Solar,2025-05-01
48182,268,2025-05-02,2.34,1314.53,Grid,2025-05-02
48183,268,2025-05-03,3.16,4805.86,Grid,2025-05-03
48184,268,2025-05-04,4.46,2305.55,Grid,2025-05-04
48185,268,2025-05-05,3.56,4048.2,Solar,2025-05-05
48186,268,2025-05-06,4.16,4910.89,Grid,2025-05-06
48187,268,2025-05-07,3.37,2578.26,Grid,2025-05-07
48188,268,2025-05-08,4.02,1982.2,Grid,2025-05-08
48189,268,2025-05-09,3.47,1160.22,Grid,2025-05-09
48190,268,2025-05-10,3.73,3009.27,Solar,2025-05-10
48191,268,2025-05-11,2.41,3484.99,Grid,2025-05-11
48192,268,2025-05-12,3.3,2902.8,Solar,2025-05-12
48193,268,2025-05-13,4.11,1332.36,Grid,2025-05-13
48194,268,2025-05-14,4.72,4418.69,Grid,2025-05-14
48195,268,2025-05-15,2.45,3956.08,Solar,2025-05-15
48196,268,2025-05-16,4.61,1316.08,Solar,2025-05-16
48197,268,2025-05-17,2.46,2676.73,Solar,2025-05-17
48198,268,2025-05-18,4.94,4377.61,Solar,2025-05-18
48199,268,2025-05-19,2.49,4341.12,Solar,2025-05-19
48200,268,2025-05-20,3.44,1144.51,Solar,2025-05-20
48201,268,2025-05-21,4.12,3013.64,Solar,2025-05-21
48202,268,2025-05-22,2.7,3680.53,Solar,2025-05-22
48203,268,2025-05-23,2.03,1142.54,Solar,2025-05-23
48204,268,2025-05-24,2.21,4390.29,Solar,2025-05-24
48205,268,2025-05-25,2.26,1966.89,Grid,2025-05-25
48206,268,2025-05-26,3.45,1598.78,Solar,2025-05-26
48207,268,2025-05-27,2.63,2793.36,Solar,2025-05-27
48208,268,2025-05-28,4.99,3127.54,Grid,2025-05-28
48209,268,2025-05-29,3.88,3622.8,Solar,2025-05-29
48210,268,2025-05-30,4.21,3139.56,Grid,2025-05-30
48211,268,2025-05-31,2.53,1921.35,Grid,2025-05-31
48212,268,2025-06-01,4.32,3075.74,Solar,2025-06-01
48213,268,2025-06-02,3.32,2552.16,Grid,2025-06-02
48214,268,2025-06-03,4.99,2551.62,Grid,2025-06-03
48215,268,2025-06-04,2.11,2449.97,Solar,2025-06-04
48216,268,2025-06-05,3.85,1582.45,Solar,2025-06-05
48217,268,2025-06-06,4.31,4139.79,Grid,2025-06-06
48218,268,2025-06-07,3.6,4813.21,Grid,2025-06-07
48219,268,2025-06-08,2.18,4873.75,Grid,2025-06-08
48220,268,2025-06-09,4.37,2906.45,Solar,2025-06-09
48221,268,2025-06-10,3.29,4229.97,Solar,2025-06-10
48222,268,2025-06-11,2.33,2892.08,Grid,2025-06-11
48223,268,2025-06-12,3.45,4147.88,Grid,2025-06-12
48224,268,2025-06-13,3.07,1847.7,Grid,2025-06-13
48225,268,2025-06-14,3.47,1953.48,Solar,2025-06-14
48226,268,2025-06-15,4.1,1146.09,Solar,2025-06-15
48227,268,2025-06-16,3.52,3795.16,Grid,2025-06-16
48228,268,2025-06-17,4.26,4136.34,Grid,2025-06-17
48229,268,2025-06-18,3.23,1721.98,Solar,2025-06-18
48230,268,2025-06-19,3.65,4394.76,Solar,2025-06-19
48231,268,2025-06-20,2.32,3643.41,Grid,2025-06-20
48232,268,2025-06-21,4.55,1811.67,Grid,2025-06-21
48233,268,2025-06-22,3.34,4698.13,Solar,2025-06-22
48234,268,2025-06-23,3.42,4318.91,Solar,2025-06-23
48235,268,2025-06-24,3.35,3789.09,Solar,2025-06-24
48236,268,2025-06-25,3.98,4148.39,Grid,2025-06-25
48237,268,2025-06-26,2.65,3794.43,Solar,2025-06-26
48238,268,2025-06-27,4.63,2365.51,Grid,2025-06-27
48239,268,2025-06-28,2.43,1556.67,Solar,2025-06-28
48240,268,2025-06-29,2.56,3143.95,Solar,2025-06-29
48241,269,2025-01-01,10.99,1520.6,Grid,2025-01-01
48242,269,2025-01-02,14.21,1809.95,Solar,2025-01-02
48243,269,2025-01-03,10.58,4371.05,Grid,2025-01-03
48244,269,2025-01-04,10.02,3638.37,Grid,2025-01-04
48245,269,2025-01-05,13.71,2083.84,Grid,2025-01-05
48246,269,2025-01-06,11.63,1493.62,Grid,2025-01-06
48247,269,2025-01-07,17.16,1568.72,Solar,2025-01-07
48248,269,2025-01-08,10.7,4910.06,Grid,2025-01-08
48249,269,2025-01-09,12.61,1979.96,Solar,2025-01-09
48250,269,2025-01-10,17.03,2539.72,Grid,2025-01-10
48251,269,2025-01-11,11.88,1637.73,Grid,2025-01-11
48252,269,2025-01-12,14.28,4300.49,Solar,2025-01-12
48253,269,2025-01-13,13.75,2020.03,Solar,2025-01-13
48254,269,2025-01-14,14.26,1710.62,Grid,2025-01-14
48255,269,2025-01-15,15.09,4320.54,Solar,2025-01-15
48256,269,2025-01-16,17.7,3444.09,Grid,2025-01-16
48257,269,2025-01-17,17.07,4494.26,Grid,2025-01-17
48258,269,2025-01-18,10.18,2615.09,Grid,2025-01-18
48259,269,2025-01-19,11.81,3443.6,Solar,2025-01-19
48260,269,2025-01-20,14.24,3052.26,Grid,2025-01-20
48261,269,2025-01-21,13.61,1178.3,Grid,2025-01-21
48262,269,2025-01-22,10.02,3139.67,Solar,2025-01-22
48263,269,2025-01-23,17.68,4456.21,Grid,2025-01-23
48264,269,2025-01-24,10.93,3995.45,Solar,2025-01-24
48265,269,2025-01-25,16.64,1415.32,Grid,2025-01-25
48266,269,2025-01-26,10.54,2239.42,Solar,2025-01-26
48267,269,2025-01-27,14.69,4996.79,Solar,2025-01-27
48268,269,2025-01-28,16.26,3000.3,Solar,2025-01-28
48269,269,2025-01-29,12.36,3789.36,Solar,2025-01-29
48270,269,2025-01-30,15.29,4200.2,Solar,2025-01-30
48271,269,2025-01-31,17.78,3485.01,Solar,2025-01-31
48272,269,2025-02-01,17.36,3666.59,Grid,2025-02-01
48273,269,2025-02-02,16.86,4471.66,Grid,2025-02-02
48274,269,2025-02-03,17.19,3730.3,Solar,2025-02-03
48275,269,2025-02-04,12.35,1550.34,Grid,2025-02-04
48276,269,2025-02-05,11.48,1526.86,Grid,2025-02-05
48277,269,2025-02-06,14.02,4328.71,Grid,2025-02-06
48278,269,2025-02-07,14.87,3097.91,Grid,2025-02-07
48279,269,2025-02-08,14.62,1010.78,Grid,2025-02-08
48280,269,2025-02-09,14.29,3725.98,Solar,2025-02-09
48281,269,2025-02-10,10.3,2194.56,Solar,2025-02-10
48282,269,2025-02-11,17.63,2942.74,Solar,2025-02-11
48283,269,2025-02-12,11.62,3377.91,Grid,2025-02-12
48284,269,2025-02-13,16.49,1446.15,Solar,2025-02-13
48285,269,2025-02-14,16.52,1559.9,Solar,2025-02-14
48286,269,2025-02-15,14.68,1641.38,Solar,2025-02-15
48287,269,2025-02-16,12.07,4204.68,Solar,2025-02-16
48288,269,2025-02-17,16.87,4393.02,Grid,2025-02-17
48289,269,2025-02-18,11.96,3975.54,Grid,2025-02-18
48290,269,2025-02-19,17.72,1682.7,Grid,2025-02-19
48291,269,2025-02-20,17.49,2838.65,Grid,2025-02-20
48292,269,2025-02-21,10.04,2669.56,Solar,2025-02-21
48293,269,2025-02-22,16.4,1049.43,Grid,2025-02-22
48294,269,2025-02-23,16.06,1939.42,Grid,2025-02-23
48295,269,2025-02-24,13.19,3837.8,Solar,2025-02-24
48296,269,2025-02-25,13.14,3765.63,Grid,2025-02-25
48297,269,2025-02-26,12.29,2345.48,Solar,2025-02-26
48298,269,2025-02-27,15.85,2739.82,Grid,2025-02-27
48299,269,2025-02-28,15.36,3595.68,Grid,2025-02-28
48300,269,2025-03-01,12.93,4819.94,Grid,2025-03-01
48301,269,2025-03-02,14.39,3254.29,Grid,2025-03-02
48302,269,2025-03-03,12.79,3273.86,Solar,2025-03-03
48303,269,2025-03-04,16.71,4106.38,Grid,2025-03-04
48304,269,2025-03-05,17.46,1712.03,Solar,2025-03-05
48305,269,2025-03-06,14.63,3312.81,Solar,2025-03-06
48306,269,2025-03-07,17.62,4887.45,Solar,2025-03-07
48307,269,2025-03-08,10.89,1990.61,Grid,2025-03-08
48308,269,2025-03-09,13.27,3095.28,Solar,2025-03-09
48309,269,2025-03-10,15.63,2524.45,Grid,2025-03-10
48310,269,2025-03-11,17.35,2397.05,Grid,2025-03-11
48311,269,2025-03-12,15.97,3668.66,Solar,2025-03-12
48312,269,2025-03-13,10.36,3820.49,Grid,2025-03-13
48313,269,2025-03-14,12.0,2158.3,Solar,2025-03-14
48314,269,2025-03-15,10.08,1514.9,Grid,2025-03-15
48315,269,2025-03-16,13.61,4553.21,Solar,2025-03-16
48316,269,2025-03-17,10.97,2817.88,Grid,2025-03-17
48317,269,2025-03-18,15.13,4384.06,Solar,2025-03-18
48318,269,2025-03-19,16.84,1944.34,Grid,2025-03-19
48319,269,2025-03-20,14.52,2297.66,Grid,2025-03-20
48320,269,2025-03-21,14.78,3959.85,Grid,2025-03-21
48321,269,2025-03-22,17.3,3181.71,Grid,2025-03-22
48322,269,2025-03-23,16.29,1468.25,Solar,2025-03-23
48323,269,2025-03-24,13.62,1406.64,Solar,2025-03-24
48324,269,2025-03-25,17.66,2735.97,Grid,2025-03-25
48325,269,2025-03-26,11.1,2834.46,Grid,2025-03-26
48326,269,2025-03-27,11.19,4468.17,Solar,2025-03-27
48327,269,2025-03-28,16.18,1866.27,Grid,2025-03-28
48328,269,2025-03-29,13.85,2899.81,Solar,2025-03-29
48329,269,2025-03-30,11.15,4245.44,Grid,2025-03-30
48330,269,2025-03-31,13.78,2582.55,Grid,2025-03-31
48331,269,2025-04-01,13.06,3096.25,Solar,2025-04-01
48332,269,2025-04-02,14.07,1477.55,Solar,2025-04-02
48333,269,2025-04-03,10.41,4825.2,Grid,2025-04-03
48334,269,2025-04-04,17.25,2727.76,Solar,2025-04-04
48335,269,2025-04-05,16.03,1976.39,Grid,2025-04-05
48336,269,2025-04-06,13.47,4557.39,Grid,2025-04-06
48337,269,2025-04-07,14.94,4948.79,Solar,2025-04-07
48338,269,2025-04-08,17.86,3725.52,Grid,2025-04-08
48339,269,2025-04-09,12.47,3440.7,Solar,2025-04-09
48340,269,2025-04-10,11.26,1005.9,Grid,2025-04-10
48341,269,2025-04-11,12.39,4670.59,Grid,2025-04-11
48342,269,2025-04-12,13.29,2247.09,Solar,2025-04-12
48343,269,2025-04-13,14.67,3346.29,Grid,2025-04-13
48344,269,2025-04-14,15.86,3474.28,Grid,2025-04-14
48345,269,2025-04-15,10.89,1275.71,Grid,2025-04-15
48346,269,2025-04-16,10.23,2388.81,Solar,2025-04-16
48347,269,2025-04-17,14.45,1264.44,Grid,2025-04-17
48348,269,2025-04-18,11.57,2271.77,Grid,2025-04-18
48349,269,2025-04-19,12.69,4057.43,Grid,2025-04-19
48350,269,2025-04-20,13.88,2952.77,Grid,2025-04-20
48351,269,2025-04-21,14.98,3786.95,Solar,2025-04-21
48352,269,2025-04-22,12.83,1864.75,Solar,2025-04-22
48353,269,2025-04-23,13.17,2066.03,Solar,2025-04-23
48354,269,2025-04-24,13.05,2235.74,Solar,2025-04-24
48355,269,2025-04-25,12.16,1640.14,Solar,2025-04-25
48356,269,2025-04-26,17.57,3866.62,Solar,2025-04-26
48357,269,2025-04-27,15.84,1984.12,Solar,2025-04-27
48358,269,2025-04-28,11.96,1056.91,Solar,2025-04-28
48359,269,2025-04-29,15.06,2593.53,Solar,2025-04-29
48360,269,2025-04-30,13.61,2838.48,Grid,2025-04-30
48361,269,2025-05-01,17.88,3044.86,Solar,2025-05-01
48362,269,2025-05-02,13.88,3333.67,Grid,2025-05-02
48363,269,2025-05-03,13.46,1386.51,Solar,2025-05-03
48364,269,2025-05-04,10.84,1023.22,Solar,2025-05-04
48365,269,2025-05-05,15.14,1253.35,Grid,2025-05-05
48366,269,2025-05-06,13.64,3847.14,Solar,2025-05-06
48367,269,2025-05-07,10.01,3236.3,Grid,2025-05-07
48368,269,2025-05-08,16.76,1800.7,Solar,2025-05-08
48369,269,2025-05-09,13.42,3466.21,Grid,2025-05-09
48370,269,2025-05-10,10.36,1981.15,Grid,2025-05-10
48371,269,2025-05-11,14.98,4621.0,Solar,2025-05-11
48372,269,2025-05-12,17.34,4227.65,Solar,2025-05-12
48373,269,2025-05-13,13.12,4953.84,Solar,2025-05-13
48374,269,2025-05-14,16.2,3049.39,Grid,2025-05-14
48375,269,2025-05-15,11.73,2661.79,Grid,2025-05-15
48376,269,2025-05-16,10.06,4014.82,Grid,2025-05-16
48377,269,2025-05-17,13.64,2199.92,Solar,2025-05-17
48378,269,2025-05-18,13.79,1008.32,Solar,2025-05-18
48379,269,2025-05-19,12.61,1113.81,Solar,2025-05-19
48380,269,2025-05-20,11.43,2914.57,Solar,2025-05-20
48381,269,2025-05-21,17.79,3720.48,Solar,2025-05-21
48382,269,2025-05-22,14.12,4073.06,Solar,2025-05-22
48383,269,2025-05-23,15.44,1907.82,Grid,2025-05-23
48384,269,2025-05-24,12.06,3846.72,Grid,2025-05-24
48385,269,2025-05-25,15.33,3593.04,Solar,2025-05-25
48386,269,2025-05-26,11.44,4698.38,Grid,2025-05-26
48387,269,2025-05-27,10.99,4875.97,Grid,2025-05-27
48388,269,2025-05-28,12.11,4263.18,Grid,2025-05-28
48389,269,2025-05-29,13.36,2105.74,Solar,2025-05-29
48390,269,2025-05-30,12.04,3193.53,Grid,2025-05-30
48391,269,2025-05-31,10.83,1279.68,Grid,2025-05-31
48392,269,2025-06-01,13.55,2414.79,Grid,2025-06-01
48393,269,2025-06-02,17.6,1206.79,Solar,2025-06-02
48394,269,2025-06-03,14.08,2566.96,Solar,2025-06-03
48395,269,2025-06-04,14.46,3692.12,Grid,2025-06-04
48396,269,2025-06-05,17.54,1876.87,Solar,2025-06-05
48397,269,2025-06-06,17.51,1325.36,Solar,2025-06-06
48398,269,2025-06-07,12.01,4014.47,Grid,2025-06-07
48399,269,2025-06-08,10.26,1461.22,Grid,2025-06-08
48400,269,2025-06-09,16.37,3148.88,Solar,2025-06-09
48401,269,2025-06-10,10.43,4701.57,Grid,2025-06-10
48402,269,2025-06-11,15.63,1819.72,Solar,2025-06-11
48403,269,2025-06-12,10.71,2962.73,Solar,2025-06-12
48404,269,2025-06-13,13.85,2356.31,Solar,2025-06-13
48405,269,2025-06-14,13.11,4983.31,Solar,2025-06-14
48406,269,2025-06-15,11.2,3686.18,Solar,2025-06-15
48407,269,2025-06-16,11.06,2703.16,Solar,2025-06-16
48408,269,2025-06-17,13.57,1750.15,Grid,2025-06-17
48409,269,2025-06-18,13.63,3537.16,Solar,2025-06-18
48410,269,2025-06-19,15.61,4455.26,Grid,2025-06-19
48411,269,2025-06-20,15.87,1764.48,Grid,2025-06-20
48412,269,2025-06-21,11.15,3206.42,Grid,2025-06-21
48413,269,2025-06-22,17.94,3897.34,Solar,2025-06-22
48414,269,2025-06-23,13.62,1893.13,Grid,2025-06-23
48415,269,2025-06-24,11.79,1264.57,Grid,2025-06-24
48416,269,2025-06-25,11.69,1941.18,Solar,2025-06-25
48417,269,2025-06-26,14.48,2019.35,Grid,2025-06-26
48418,269,2025-06-27,13.45,2186.67,Grid,2025-06-27
48419,269,2025-06-28,12.46,4223.8,Grid,2025-06-28
48420,269,2025-06-29,17.17,3116.95,Solar,2025-06-29
48421,270,2025-01-01,3.18,1870.59,Grid,2025-01-01
48422,270,2025-01-02,4.44,1432.93,Solar,2025-01-02
48423,270,2025-01-03,3.74,4443.09,Solar,2025-01-03
48424,270,2025-01-04,4.08,4658.17,Solar,2025-01-04
48425,270,2025-01-05,4.07,3229.02,Solar,2025-01-05
48426,270,2025-01-06,4.86,4972.23,Solar,2025-01-06
48427,270,2025-01-07,2.04,3212.56,Grid,2025-01-07
48428,270,2025-01-08,2.99,4364.3,Solar,2025-01-08
